Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH
12/03/2005;09.00.00;6,3;1483;320;22,0;1341;501;1591;200;2181;1142;22,1;41,5;0,1
12/03/2005;10.00.00;6,4;1478;225;20,1;1102;489;1486;200;2162;1190;23,7;45,7;0,1
12/03/2005;11.00.00;7,1;1602;182;25,3;1027;519;1595;193;2044;1078;19,8;41,1;0,1
12/03/2005;12.00.00;1,8;1179;373;5,5;1455;129;1979;62;1478;831;29,4;45,0;0,1
12/03/2005;13.00.00;1,1;1054;106;4,7;1082;128;1911;58;1728;844;27,3;42,6;0,1
12/03/2005;14.00.00;2,0;1106;69;8,6;916;157;1785;35;1663;856;29,7;67,6;0,1
12/03/2005;15.00.00;3,4;1315;317;15,0;1314;213;1712;82;1831;893;28,8;47,8;0,1
12/03/2005;16.00.00;4,3;1297;203;17,4;1044;307;1824;129;1826;1057;21,2;43,9;0,1
12/03/2005;17.00.00;2,6;1237;277;5,1;1198;246;1754;64;1579;1013;18,6;50,6;0,1
12/03/2005;18.00.00;0,6;978;288;3,1;1232;5;2074;12;1653;844;14,5;45,6;0,1
12/03/2005;19.00.00;7,4;1591;368;25,8;1309;590;1588;200;1970;1124;15,0;41,3;0,1
12/03/2005;20.00.00;3,9;1272;292;15,0;1327;343;1797;171;1980;1047;12,9;59,3;0,1
12/03/2005;21.00.00;1,9;1171;131;7,1;979;200;1904;74;1644;965;12,7;54,9;0,1
12/03/2005;22.00.00;0,7;1009;202;3,6;1216;98;2036;2;1480;915;7,2;59,4;0,1
12/03/2005;23.00.00;20,6;937;71;73,7;903;2223;1999;21;1565;784;51,6;46,2;0,1
13/03/2005;00.00.00;4,0;1304;131;12,2;1073;279;1692;104;1910;1053;6,2;72,1;0,1
13/03/2005;01.00.00;2,1;1129;375;10,7;1353;172;1837;37;1570;929;3,0;65,5;0,1
13/03/2005;02.00.00;5,3;1363;101;18,9;1027;407;1681;179;2180;1088;2,6;59,7;0,1
13/03/2005;03.00.00;0,8;1081;54;6,3;897;58;2069;37;1843;983;5,0;56,8;0,1
13/03/2005;04.00.00;1,9;1105;344;7,2;1330;240;1739;123;1719;942;11,9;51,6;0,1
13/03/2005;05.00.00;6,6;1569;252;24,0;1080;490;1537;174;2043;1181;10,5;37,7;0,1
13/03/2005;06.00.00;1,9;1069;54;2,9;1067;187;1974;116;1723;974;12,4;56,9;0,1
13/03/2005;07.00.00;4,6;1387;93;19,3;1015;308;1917;138;1932;1101;19,9;48,9;0,1
13/03/2005;08.00.00;6,5;1595;279;23,6;1279;537;1370;200;2157;1102;18,0;41,8;0,1
13/03/2005;09.00.00;3,7;1330;116;14,1;932;315;1760;118;1871;984;22,2;52,9;0,1
13/03/2005;10.00.00;3,3;1122;301;8,6;1412;146;1837;77;1655;876;29,2;43,0;0,1
13/03/2005;11.00.00;5,1;1361;331;13,6;1127;399;1756;119;1891;967;24,8;55,8;0,1
13/03/2005;12.00.00;6,9;1623;361;24,5;1226;492;1641;200;2184;1214;23,2;56,0;0,1
13/03/2005;13.00.00;3,6;1296;258;10,1;1262;317;1863;110;1773;1006;27,4;50,1;0,1
13/03/2005;14.00.00;1,1;1134;358;0,1;1358;9;1878;2;1531;710;28,9;45,2;0,1
13/03/2005;15.00.00;4,0;1303;139;14,0;963;253;1689;89;1607;970;19,8;33,2;0,1
13/03/2005;16.00.00;1,0;1020;307;4,8;1332;102;1900;53;1781;748;16,3;53,9;0,1
13/03/2005;17.00.00;2,4;1150;354;10,2;1231;180;1822;86;1789;846;12,8;54,1;0,1
13/03/2005;18.00.00;5,5;1480;173;19,6;1108;396;1778;159;1978;1022;15,6;56,0;0,1
13/03/2005;19.00.00;18,8;1410;106;89,2;841;1639;1676;145;1701;954;56,0;53,1;0,1
13/03/2005;20.00.00;7,4;1568;172;26,7;1125;699;1547;200;2098;1144;11,1;62,5;0,1
13/03/2005;21.00.00;4,5;1404;121;17,2;932;324;2057;92;1780;724;12,2;56,9;0,1
13/03/2005;22.00.00;6,9;1711;266;25,0;1191;473;1664;200;2027;1136;1,9;58,4;0,1
13/03/2005;23.00.00;3,3;1210;129;11,3;935;234;1786;99;1752;916;5,6;57,7;0,1
14/03/2005;00.00.00;6,9;1505;245;25,4;1188;570;1423;200;1921;1204;7,7;52,4;0,1
14/03/2005;01.00.00;5,1;1389;309;19,1;1216;406;1672;183;1986;989;9,0;62,6;0,1
14/03/2005;02.00.00;0,8;1080;130;2,9;917;55;2120;7;1329;925;1,7;53,8;0,1
14/03/2005;03.00.00;5,5;1425;228;19,9;1135;467;1581;200;2166;1138;6,6;53,7;0,1
14/03/2005;04.00.00;5,4;1473;393;18,5;1433;334;1864;126;1927;974;11,4;50,6;0,1
14/03/2005;05.00.00;3,1;1218;354;11,8;1343;267;1872;135;2049;968;14,1;61,1;0,1
14/03/2005;06.00.00;7,0;1481;126;26,7;917;600;1492;200;2125;1106;12,1;45,7;0,1
14/03/2005;07.00.00;3,3;1300;92;13,6;1002;254;1816;98;1750;1025;17,7;54,4;0,1
14/03/2005;08.00.00;3,6;1260;91;13,4;843;257;1798;91;1707;989;19,3;59,4;0,1
14/03/2005;09.00.00;3,9;1297;267;10,1;1295;330;1722;159;1994;939;27,3;45,4;0,1
14/03/2005;10.00.00;6,5;1500;218;22,5;1116;462;1543;186;2060;1032;18,2;51,0;0,1
14/03/2005;11.00.00;1,7;1184;67;5,4;795;110;1908;25;1503;938;24,5;43,4;0,1
14/03/2005;12.00.00;3,5;1250;280;7,9;1111;305;1796;140;1893;1124;27,6;31,5;0,114
14/03/2005;13.00.00;0,9;1047;233;2,4;984;81;2043;46;1580;830;31,4;37,5;0,1
14/03/2005;14.00.00;21,7;1126;124;86,8;1136;1504;1616;111;1839;997;53,5;52,5;0,1
14/03/2005;15.00.00;1,2;1147;390;6,8;1505;35;1957;2;1520;801;19,7;48,7;0,1
14/03/2005;16.00.00;0,9;1032;220;2,2;1113;114;1770;33;1748;822;17,7;54,8;0,1
14/03/2005;17.00.00;4,5;1344;291;19,1;1418;360;1692;150;2020;894;18,4;42,5;0,1
14/03/2005;18.00.00;5,0;1350;316;17,6;1236;373;1682;138;2060;1042;19,2;53,8;0,1
14/03/2005;19.00.00;3,4;1235;344;13,9;1275;205;1913;95;1896;973;15,0;57,9;0,1
14/03/2005;20.00.00;0,6;1104;193;0,1;1102;65;1886;47;1650;1000;4,7;50,0;0,1
14/03/2005;21.00.00;4,9;1376;223;17,0;1106;373;1648;153;1965;993;6,9;43,6;0,1
14/03/2005;22.00.00;1,5;1102;324;2,2;1278;105;1851;13;1520;829;5,3;51,8;0,1
14/03/2005;23.00.00;5,1;1401;56;21,7;835;435;1714;191;2177;1079;4,7;60,9;0,1
15/03/2005;00.00.00;4,9;1441;316;17,9;1222;400;1785;190;2116;1023;7,6;64,8;0,1
15/03/2005;01.00.00;14,7;1144;340;121,5;1288;2351;1847;47;1592;750;51,0;59,2;0,1
15/03/2005;02.00.00;1,2;1010;108;2,9;901;104;2004;74;1632;869;-0,4;48,6;0,1
15/03/2005;03.00.00;7,6;1663;256;25,5;1096;666;1406;200;2003;1117;11,9;54,1;0,1
15/03/2005;04.00.00;1,7;1253;395;4,3;1202;114;1839;31;1687;747;9,9;55,3;0,1
15/03/2005;05.00.00;7,4;1500;234;28,7;1188;576;1583;200;1955;1083;19,4;50,2;0,1
15/03/2005;06.00.00;2,4;1243;367;6,8;1290;173;1930;59;1647;884;16,6;41,2;0,1
15/03/2005;07.00.00;2,7;1277;336;9,8;1214;166;1739;79;1529;923;12,1;52,1;0,1
15/03/2005;08.00.00;6,4;1588;305;19,7;1285;453;1716;200;2218;1120;20,1;50,9;0,1
15/03/2005;09.00.00;2,7;1174;383;9,1;1368;114;1800;47;1547;833;19,6;54,2;0,1
15/03/2005;10.00.00;6,5;1544;186;22,4;1149;614;1542;200;2224;1301;26,1;47,8;0,1
15/03/2005;11.00.00;1,1;1122;201;4,6;1089;50;1898;13;1488;941;21,3;56,1;0,1
15/03/2005;12.00.00;6,8;1570;254;21,5;1209;514;1597;200;2200;1016;25,4;63,7;0,1
15/03/2005;13.00.00;1,6;1039;378;4,4;1385;155;1662;60;1870;932;23,8;47,6;0,1
15/03/2005;14.00.00;4,5;1487;185;19,8;1056;332;1631;131;1972;982;25,2;48,8;0,1
15/03/2005;15.00.00;0,7;1065;220;7,0;1183;96;1957;25;1487;864;22,0;31,1;0,1
15/03/2005;16.00.00;7,5;1587;178;28,5;1111;517;1573;200;2204;1085;19,9;48,5;0,1
15/03/2005;17.00.00;3,1;1280;158;10,2;943;215;1721;104;1721;979;16,7;53,3;0,1
15/03/2005;18.00.00;2,9;1213;254;8,4;1168;167;1805;60;1541;943;12,0;55,0;0,1
15/03/2005;19.00.00;7,0;1528;72;23,9;785;429;1723;180;2185;1139;12,6;58,2;0,1
15/03/2005;20.00.00;7,9;1622;177;27,2;1222;623;1621;200;2188;1112;8,9;45,8;0,1
15/03/2005;21.00.00;3,1;1216;352;8,3;1264;315;1769;131;1833;822;5,9;57,5;0,1
15/03/2005;22.00.00;3,0;1227;271;10,7;1203;221;2094;111;1792;984;7,7;52,5;0,1
15/03/2005;23.00.00;3,4;1276;59;9,5;998;198;1865;64;1516;862;3,5;52,7;0,1
16/03/2005;00.00.00;4,3;1306;399;16,1;1415;362;1704;128;1881;1083;3,1;63,6;0,1
16/03/2005;01.00.00;0,5;1092;318;1,6;1301;78;1983;53;1499;770;7,7;55,9;0,1
16/03/2005;02.00.00;3,3;1273;75;11,3;870;266;1893;103;1762;931;12,5;58,0;0,1
16/03/2005;03.00.00;7,5;1635;151;26,0;919;578;1428;200;2058;1181;3,1;86,3;0,1
16/03/2005;04.00.00;7,1;1738;182;24,0;1143;561;1485;200;2130;1081;7,5;56,6;0,1
16/03/2005;05.00.00;4,6;1356;331;19,5;1218;351;1805;151;1822;1077;7,2;53,3;0,1
16/03/2005;06.00.00;7,2;1528;150;25,5;910;488;1826;188;1976;1039;16,2;45,8;0,1
16/03/2005;07.00.00;0,5;1084;393;4,3;1465;75;1914;6;1541;797;15,3;50,3;0,1
16/03/2005;08.00.00;1,3;1115;287;6,1;1220;16;2071;7;1605;971;20,2;45,1;0,1
16/03/2005;09.00.00;2,4;1311;395;9,3;1570;182;1815;55;1648;883;26,2;33,8;0,1
16/03/2005;10.00.00;21,0;1184;330;101,9;1281;1704;1754;119;1957;1080;59,6;38,6;0,1
16/03/2005;11.00.00;2,6;1164;168;9,3;1074;201;1775;55;1634;830;19,7;51,7;0,1
16/03/2005;12.00.00;1,2;1073;58;3,4;830;93;2012;18;1624;917;25,9;42,7;0,1
16/03/2005;13.00.00;4,6;1392;294;13,7;1250;375;1814;150;1914;1006;26,4;29,6;0,1
16/03/2005;14.00.00;0,7;1034;378;4,0;1378;5;1745;10;1385;794;19,0;55,8;0,1
16/03/2005;15.00.00;7,5;1562;237;28,9;1153;523;1614;200;1970;1081;23,7;42,4;0,1
16/03/2005;16.00.00;1,5;1173;288;4,6;1189;112;1895;50;1588;1072;16,3;37,7;0,1
16/03/2005;17.00.00;4,0;1368;288;15,0;1259;295;1944;131;1791;1040;16,6;62,3;0,1
16/03/2005;18.00.00;4,8;1382;394;12,7;1366;412;1602;135;1945;1046;11,4;56,3;0,1
16/03/2005;19.00.00;6,4;1498;242;24,9;1207;586;1443;200;2062;1117;12,2;62,2;0,1
16/03/2005;20.00.00;6,9;1562;118;25,2;991;557;1577;200;1806;1147;11,6;66,0;0,1
16/03/2005;21.00.00;3,7;1329;63;11,9;875;223;1998;79;1759;1031;5,4;59,6;0,1
16/03/2005;22.00.00;0,9;1061;115;6,0;959;109;2054;55;1630;760;6,8;49,2;0,1
16/03/2005;23.00.00;2,0;1238;102;11,2;1010;201;1944;104;1964;925;8,6;57,7;0,1
17/03/2005;00.00.00;3,7;1368;354;13,9;1363;299;1897;130;1911;1019;1,7;62,5;0,1
17/03/2005;01.00.00;4,5;1332;287;18,6;1177;307;1820;140;1919;1003;1,8;68,6;0,1
17/03/2005;02.00.00;3,8;1315;284;12,0;1130;256;1840;98;1689;987;4,0;65,6;0,1
17/03/2005;03.00.00;6,2;1443;112;19,0;918;519;1664;173;1979;1171;7,3;58,6;0,1
17/03/2005;04.00.00;1,4;1075;63;2,9;968;85;2014;21;1682;738;4,0;52,0;0,1
17/03/2005;05.00.00;4,4;1363;239;14,0;1231;265;1650;120;1761;938;14,6;61,0;0,1
17/03/2005;06.00.00;7,7;1527;269;26,8;1133;609;1491;200;2043;1139;17,8;58,4;0,1
17/03/2005;07.00.00;1,9;1137;365;7,6;1354;139;1747;34;1513;745;14,6;50,7;0,1
17/03/2005;08.00.00;4,5;1322;178;16,1;1042;429;1793;182;2105;1039;23,8;52,9;0,1
17/03/2005;09.00.00;2,1;1199;283;8,1;1276;163;1839;87;1794;983;22,0;56,5;0,1
17/03/2005;10.00.00;7,7;1549;384;25,7;1482;704;1358;200;2082;1197;23,8;47,4;0,1
17/03/2005;11.00.00;19,9;1173;197;101,5;1001;2702;1856;75;1679;867;48,2;58,8;0,1
17/03/2005;12.00.00;7,9;1761;193;28,0;1143;627;1322;200;2128;1249;26,5;44,1;0,1
17/03/2005;13.00.00;4,3;1304;223;15,9;1061;388;1751;159;1767;880;23,4;46,0;0,1
17/03/2005;14.00.00;3,8;1277;146;13,8;1128;304;1844;118;1867;1033;23,7;42,9;0,1
17/03/2005;15.00.00;4,5;1369;231;13,8;1192;332;1826;103;1627;1050;22,0;56,0;0,1
17/03/2005;16.00.00;4,4;1300;205;12,4;1107;408;1651;182;2043;949;19,7;52,0;0,1
17/03/2005;17.00.00;3,6;1253;349;17,1;1139;324;1744;131;1870;1026;20,7;47,3;0,148
17/03/2005;18.00.00;7,8;1668;353;25,2;1460;625;1630;200;2328;1319;20,5;57,8;0,1
17/03/2005;19.00.00;3,2;1216;218;9,5;1212;243;1708;99;1771;962;13,0;45,4;0,1
17/03/2005;20.00.00;2,7;1175;288;9,8;1201;177;1982;50;1535;1087;13,3;56,6;0,106
17/03/2005;21.00.00;5,3;1423;134;19,4;1027;468;1580;193;1928;1298;3,3;68,1;0,1
17/03/2005;22.00.00;6,6;1535;387;25,2;1448;450;1697;174;2084;1103;3,8;58,2;0,1
17/03/2005;23.00.00;6,3;1544;357;19,5;1334;475;1611;197;2238;1028;5,2;48,7;0,1
18/03/2005;00.00.00;6,8;1639;126;23,8;1080;618;1527;200;2104;1050;9,0;57,4;0,1
18/03/2005;01.00.00;2,5;1150;394;7,8;1317;191;1612;77;1768;905;3,2;75,2;0,1
18/03/2005;02.00.00;7,8;1615;130;26,3;916;631;1336;200;2082;1302;2,1;61,4;0,1
18/03/2005;03.00.00;3,8;1236;137;12,0;982;281;1785;125;1971;903;1,4;68,2;0,1
18/03/2005;04.00.00;6,6;1545;167;24,8;1093;583;1433;200;2053;1179;14,4;38,3;0,1
18/03/2005;05.00.00;1,5;1193;276;5,8;1320;63;2018;2;1411;691;9,4;57,3;0,1
18/03/2005;06.00.00;3,2;1207;114;13,2;947;268;1868;108;2008;1093;14,3;45,4;0,1
18/03/2005;07.00.00;3,4;1208;99;13,5;977;371;1721;135;1844;1041;16,7;51,5;0,1
18/03/2005;08.00.00;6,8;1541;273;26,7;1211;547;1549;200;2088;1086;23,0;52,2;0,1
18/03/2005;09.00.00;4,4;1265;384;13,1;1369;360;1726;131;1963;975;19,8;55,3;0,1
18/03/2005;10.00.00;2,4;1194;297;12,0;1225;152;1898;63;1706;799;23,2;55,9;0,1
18/03/2005;11.00.00;3,5;1278;146;9,5;1054;344;1719;151;2058;1035;29,0;43,4;0,1
18/03/2005;12.00.00;6,9;1564;182;24,4;912;565;1517;190;2107;1138;26,6;39,7;0,1
18/03/2005;13.00.00;5,1;1402;72;18,1;857;532;1431;200;1950;1129;21,7;44,9;0,1
18/03/2005;14.00.00;1,6;1157;197;5,9;1315;133;1932;28;1647;940;22,0;36,8;0,1
18/03/2005;15.00.00;6,8;1532;155;20,3;1021;499;1631;198;2047;1110;20,5;44,7;0,1
18/03/2005;16.00.00;1,0;1007;277;0,1;1138;159;1804;56;1786;909;17,9;39,1;0,1
18/03/2005;17.00.00;3,3;1251;336;11,1;1341;181;1875;69;1743;1010;16,9;47,9;0,1
18/03/2005;18.00.00;7,3;1590;205;25,2;1110;542;1430;200;2229;1256;15,6;44,4;0,1
18/03/2005;19.00.00;0,9;1025;276;3,0;1218;6;2095;2;1412;861;18,5;50,4;0,1
18/03/2005;20.00.00;7,0;1562;358;26,0;1391;594;1418;200;1965;1089;8,2;59,2;0,1
18/03/2005;21.00.00;2,8;1256;80;12,3;975;247;1929;135;1969;888;7,3;52,9;0,1
18/03/2005;22.00.00;8,0;1624;369;27,9;1317;598;1574;200;2209;1103;0,7;61,6;0,1
18/03/2005;23.00.00;1,2;1024;211;4,4;1232;126;2096;49;1700;871;2,6;62,6;0,1
19/03/2005;00.00.00;2,4;1185;149;9,1;948;216;1669;83;1895;926;7,3;47,9;0,105
19/03/2005;01.00.00;7,1;1468;187;21,6;1155;574;1490;200;2124;1247;2,7;73,5;0,1
19/03/2005;02.00.00;5,7;1491;217;21,1;1187;422;1657;176;1953;1141;8,4;62,7;0,1
19/03/2005;03.00.00;2,9;1260;90;14,1;1050;255;1773;82;1821;840;5,5;50,6;0,1
19/03/2005;04.00.00;5,2;1401;54;14,6;896;337;1793;150;1923;1061;14,7;57,9;0,1
19/03/2005;05.00.00;1,9;1152;353;8,9;1334;165;1855;42;1508;806;14,5;46,6;0,1
19/03/2005;06.00.00;1,9;1198;333;8,1;1292;212;1764;88;1683;1048;16,8;56,8;0,1
19/03/2005;07.00.00;2,2;1078;170;10,2;922;173;1954;54;1406;839;20,5;57,7;0,1
19/03/2005;08.00.00;1,9;1159;288;5,1;1326;107;2014;66;1683;781;23,2;53,7;0,1
19/03/2005;09.00.00;2,4;1230;311;11,4;1196;185;1938;92;1582;880;23,1;61,8;0,1
19/03/2005;10.00.00;0,9;992;351;3,6;1429;49;1983;25;1428;695;21,3;54,0;0,1
19/03/2005;11.00.00;5,3;1432;398;19,2;1208;463;1648;161;1802;1056;28,4;53,2;0,1
19/03/2005;12.00.00;19,4;1695;333;100,6;1262;1697;1378;200;2128;1105;57,4;61,2;0,1
19/03/2005;13.00.00;4,8;1374;83;17,1;1016;294;1728;94;1614;951;24,6;41,9;0,1
19/03/2005;14.00.00;3,0;1210;369;11,5;1440;306;1729;141;1906;944;22,4;53,9;0,1
19/03/2005;15.00.00;7,5;1613;72;24,3;916;597;1262;200;2081;1135;30,9;43,2;0,1
19/03/2005;16.00.00;1,3;1162;244;3,5;1124;5;2042;11;1650;864;15,0;48,0;0,1
19/03/2005;17.00.00;18,1;1388;229;116,3;1174;2455;1657;179;2156;1008;58,9;46,8;0,1
19/03/2005;18.00.00;8,0;1615;349;28,2;1297;672;1320;200;2099;1135;18,2;45,3;0,1
19/03/2005;19.00.00;2,3;1087;203;8,1;1043;152;1946;79;1734;916;11,2;50,5;0,1
19/03/2005;20.00.00;5,5;1405;259;21,7;1253;438;1567;185;2070;992;7,7;61,1;0,1
19/03/2005;21.00.00;2,3;1259;338;4,3;1125;154;1778;77;1676;873;5,0;65,5;0,1
19/03/2005;22.00.00;2,9;1255;301;10,7;1185;243;1834;73;1746;963;12,1;49,1;0,1
19/03/2005;23.00.00;3,2;1226;267;9,0;1101;226;1927;76;1441;878;3,5;53,7;0,1
20/03/2005;00.00.00;5,5;1484;346;19,1;1338;443;1420;182;1862;1046;7,5;57,3;0,1
20/03/2005;01.00.00;7,4;1600;68;29,6;837;536;1506;199;2000;1035;4,2;57,3;0,1
20/03/2005;02.00.00;4,2;1290;77;14,3;1012;403;1565;142;1910;1057;8,6;56,5;0,1
20/03/2005;03.00.00;4,1;1349;256;12,4;1216;299;1507;140;1974;940;10,6;45,3;0,1
20/03/2005;04.00.00;3,3;1315;180;9,2;1172;235;1798;60;1515;966;16,5;53,4;0,1
20/03/2005;05.00.00;6,8;1521;124;24,0;900;544;1610;186;2014;1101;10,8;45,3;0,1
20/03/2005;06.00.00;5,2;1446;140;16,9;1111;517;1632;186;2292;1131;14,5;44,2;0,1
20/03/2005;07.00.00;7,2;1590;72;25,3;920;632;1559;200;2274;1074;17,6;57,9;0,1
20/03/2005;08.00.00;5,8;1455;335;17,8;1290;546;1563;200;2037;1165;25,8;31,3;0,1
20/03/2005;09.00.00;1,4;1100;53;4,1;1034;93;1774;35;1588;823;22,7;46,7;0,1
20/03/2005;10.00.00;6,4;1484;238;22,9;1170;560;1678;200;2052;1161;29,3;45,8;0,1
20/03/2005;11.00.00;5,6;1320;295;18,8;1211;404;1619;135;1967;1116;24,7;53,1;0,1
20/03/2005;12.00.00;2,2;1188;212;8,1;1119;151;1941;35;1674;932;21,3;40,9;0,1
20/03/2005;13.00.00;5,6;1474;186;21,4;1096;392;1596;163;1969;1135;18,5;51,7;0,1
20/03/2005;14.00.00;1,2;1151;316;3,7;1272;80;2038;12;1499;805;32,3;45,5;0,1
20/03/2005;15.00.00;6,6;1494;64;21,2;901;508;1565;200;2235;1198;23,8;39,5;0,1
20/03/2005;16.00.00;2,4;1178;259;6,7;1290;189;1897;54;1615;890;30,2;48,7;0,1
20/03/2005;17.00.00;5,9;1435;271;23,8;1187;482;1774;180;1885;1192;18,3;56,9;0,1
20/03/2005;18.00.00;6,6;1459;327;25,5;1236;553;1588;200;2127;1033;14,9;67,2;0,1
20/03/2005;19.00.00;3,8;1347;218;12,6;1324;364;1646;160;2053;961;11,3;46,2;0,1
20/03/2005;20.00.00;20,5;1513;296;99,7;1276;1690;1688;200;2076;1165;55,4;54,9;0,1
20/03/2005;21.00.00;5,8;1503;323;20,0;1272;394;1990;163;2047;799;7,7;54,9;0,1
20/03/2005;22.00.00;3,9;1305;176;14,1;1075;161;1746;71;1716;876;6,1;54,9;0,1
20/03/2005;23.00.00;5,5;1468;248;21,3;1217;433;1784;161;1787;952;6,5;40,4;0,1
21/03/2005;00.00.00;4,0;1425;85;14,3;950;365;1715;155;1931;970;10,1;47,9;0,1
21/03/2005;01.00.00;7,3;1604;302;29,7;1260;552;1490;193;2106;1207;6,9;61,7;0,1
21/03/2005;02.00.00;7,1;1508;219;24,1;1185;608;1625;200;2147;1221;4,8;68,0;0,1
21/03/2005;03.00.00;2,1;1274;371;6,0;1348;132;1883;50;1507;847;6,8;45,8;0,1
21/03/2005;04.00.00;1,7;1001;273;6,7;1298;87;1926;36;1432;768;6,9;46,7;0,1
21/03/2005;05.00.00;6,9;1603;317;26,2;1273;519;1618;200;1964;1283;12,2;31,2;0,1
21/03/2005;06.00.00;4,9;1338;359;18,7;1228;388;1766;133;1886;980;17,0;40,9;0,1
21/03/2005;07.00.00;5,9;1466;311;22,0;1155;431;1580;174;2062;1040;13,5;55,6;0,1
21/03/2005;08.00.00;5,2;1434;183;17,9;1067;470;1639;186;2056;1047;23,3;36,5;0,1
21/03/2005;09.00.00;0,7;1100;352;3,7;1409;59;2210;41;1601;855;20,4;62,3;0,1
21/03/2005;10.00.00;4,0;1347;54;9,5;731;287;1763;76;1484;842;24,5;57,1;0,1
21/03/2005;11.00.00;5,2;1363;251;20,6;1100;518;1667;200;2258;956;27,6;40,6;0,1
21/03/2005;12.00.00;7,6;1584;265;25,4;1095;700;1401;200;1955;1269;24,7;47,2;0,1
21/03/2005;13.00.00;4,2;1387;109;16,1;838;352;1746;122;1880;735;25,4;43,1;0,1
21/03/2005;14.00.00;0,7;1050;154;1,7;996;5;2278;14;1673;677;22,4;44,2;0,1
21/03/2005;15.00.00;6,9;1535;74;25,5;868;463;1731;200;2058;1124;25,1;55,7;0,1
21/03/2005;16.00.00;2,3;1232;91;6,3;987;177;1711;65;1477;900;20,5;48,8;0,1
21/03/2005;17.00.00;2,8;1215;300;7,1;1295;181;1888;81;1689;809;15,2;43,1;0,1
21/03/2005;18.00.00;1,1;1121;224;4,4;1104;147;1844;58;1901;896;12,3;57,3;0,1
21/03/2005;19.00.00;1,3;1162;163;0,7;1070;87;1811;21;1643;812;9,6;45,3;0,1
21/03/2005;20.00.00;7,0;1555;185;22,4;1117;601;1546;200;1977;1178;8,3;63,2;0,109
21/03/2005;21.00.00;1,0;1124;202;5,5;1056;78;1950;2;1408;907;3,1;55,7;0,1
21/03/2005;22.00.00;4,6;1298;286;16,8;1202;391;1684;156;2245;979;7,5;56,8;0,1
21/03/2005;23.00.00;1,6;1202;96;5,7;832;124;1909;64;1630;837;3,1;53,1;0,1
22/03/2005;00.00.00;5,9;1597;133;20,2;1053;462;1668;200;2060;1073;1,5;56,5;0,1
22/03/2005;01.00.00;2,2;1228;188;11,8;1056;236;1858;94;1882;801;5,8;68,8;0,1
22/03/2005;02.00.00;1,6;1103;375;5,4;1338;116;1908;48;1649;859;2,7;52,6;0,1
22/03/2005;03.00.00;7,9;1658;255;25,8;1238;613;1403;200;2022;1265;9,1;65,5;0,1
22/03/2005;04.00.00;16,9;1614;98;100,0;923;2352;1604;191;2138;1123;53,3;44,6;0,1
22/03/2005;05.00.00;21,4;1501;165;97,3;1099;1838;1656;190;2060;946;57,6;53,9;0,1
22/03/2005;06.00.00;4,9;1367;63;15,7;988;343;1745;135;1987;982;10,5;47,6;0,1
22/03/2005;07.00.00;0,8;981;269;4,1;1181;40;2050;7;1612;759;18,4;42,4;0,1
22/03/2005;08.00.00;3,9;1353;350;11,5;1324;317;1792;133;1716;998;17,4;40,7;0,1
22/03/2005;09.00.00;1,0;1134;269;1,2;1143;132;2128;51;1635;736;26,1;56,1;0,1
22/03/2005;10.00.00;6,7;1480;260;24,2;1223;568;1557;200;2070;1115;25,2;50,5;0,1
22/03/2005;11.00.00;2,9;1203;158;7,9;1052;257;1744;76;1840;989;26,3;37,7;0,1
22/03/2005;12.00.00;16,3;1471;206;86,6;1099;2177;1692;184;2100;1138;49,9;54,6;0,1
22/03/2005;13.00.00;2,5;1129;98;7,2;884;194;1716;68;1728;758;21,0;39,6;0,1
22/03/2005;14.00.00;1,4;1157;245;4,4;940;93;1833;59;1798;906;22,9;50,2;0,1
22/03/2005;15.00.00;7,6;1634;155;25,8;1048;606;1625;200;2010;1187;23,8;47,9;0,1
22/03/2005;16.00.00;2,2;1171;81;4,6;782;138;1607;41;1694;1022;15,4;37,1;0,1
22/03/2005;17.00.00;3,6;1257;259;11,6;1250;252;1722;108;1868;950;16,0;66,2;0,1
22/03/2005;18.00.00;1,2;1101;69;6,4;897;138;2082;79;1781;996;23,0;38,2;0,1
22/03/2005;19.00.00;7,7;1562;388;27,5;1539;530;1680;200;2055;1109;13,0;71,5;0,1
22/03/2005;20.00.00;1,1;1082;111;2,6;910;111;1846;45;1725;871;10,6;45,4;0,1
22/03/2005;21.00.00;2,1;1196;385;5,0;1402;191;1757;74;1582;1058;12,0;54,5;0,1
22/03/2005;22.00.00;7,8;1570;248;30,0;1245;676;1556;200;2085;1087;7,0;69,9;0,1
22/03/2005;23.00.00;2,7;1227;195;10,6;1039;293;1761;128;1737;1074;7,1;64,4;0,1
23/03/2005;00.00.00;4,4;1376;94;16,3;995;309;1798;106;1808;969;-2,0;61,4;0,1
23/03/2005;01.00.00;2,3;1174;65;11,7;898;246;1882;135;1642;886;9,3;68,6;0,1
23/03/2005;02.00.00;5,7;1356;293;20,9;1304;410;1654;171;1909;931;2,7;54,4;0,1
23/03/2005;03.00.00;7,1;1640;387;25,4;1545;515;1589;194;2127;1099;4,3;71,8;0,1
23/03/2005;04.00.00;0,7;1038;351;2,8;1272;34;2108;2;1457;838;9,1;56,0;0,1
